Timestamp,Host,Status,LatencyMs
2026-08-29 11:24:03,google.com,UP,53
2026-08-29 11:24:03,8.8.8.8,UP,33
2026-08-29 11:24:05,1.1.1.1,UP,38
2026-08-29 11:25:03,8.8.8.8,UP,37
2026-08-29 11:26:47,192.168.1.1,DOWN,
2026-08-29 11:26:49,google.com,UP,47
2026-08-29 11:26:49,8.8.8.8,UP,55
2026-08-29 11:26:49,1.1.1.1,UP,55
2026-08-29 11:27:57,8.8.8.8,UP,45
2026-08-29 11:28:58,192.168.1.1,DOWN,
2026-08-29 11:29:00,google.com,UP,65
2026-08-29 11:29:00,8.8.8.8,UP,32
2026-08-29 11:29:00,1.1.1.1,UP,39
2026-08-29 11:30:01,8.8.8.8,UP,42
2026-08-29 11:31:13,192.168.1.1,DOWN,
2026-08-29 11:31:15,google.com,UP,56
2026-08-29 11:31:15,1.1.1.1,UP,41
2026-08-29 11:31:15,8.8.8.8,UP,41
2026-08-29 11:32:15,8.8.8.8,UP,46
2026-08-29 11:34:35,192.168.1.1,DOWN,
2026-08-29 11:34:37,google.com,UP,58
2026-08-29 11:34:37,1.1.1.1,UP,49
2026-08-29 11:34:37,8.8.8.8,UP,38
2026-08-29 11:35:38,8.8.8.8,UP,36
2026-08-29 11:47:41,192.168.1.1,DOWN,
2026-08-29 11:47:44,google.com,UP,61
2026-08-29 11:47:44,1.1.1.1,UP,33
2026-08-29 11:47:44,8.8.8.8,UP,50
2026-08-29 11:48:44,8.8.8.8,UP,56
2026-08-29 11:50:07,192.168.1.1,DOWN,
2026-08-29 11:50:09,google.com,UP,62
2026-08-29 11:50:09,1.1.1.1,UP,38
2026-08-29 11:50:09,8.8.8.8,UP,37
2026-08-29 11:51:09,8.8.8.8,UP,34
2026-08-29 11:59:20,192.168.1.1,DOWN,
2026-08-29 11:59:22,google.com,UP,68
2026-08-29 11:59:22,1.1.1.1,UP,50
2026-08-29 11:59:22,8.8.8.8,UP,51
2026-08-29 12:01:55,8.8.8.8,UP,39
2026-08-29 12:06:27,192.168.1.1,DOWN,
2026-08-29 12:06:29,google.com,UP,57
2026-08-29 12:06:29,1.1.1.1,UP,38
2026-08-29 12:06:29,8.8.8.8,UP,36
2026-08-29 12:14:13,8.8.8.8,UP,50
2026-08-29 12:26:53,192.168.1.1,DOWN,
2026-08-29 12:26:55,google.com,UP,60
2026-08-29 12:26:55,1.1.1.1,UP,34
2026-08-29 12:26:55,8.8.8.8,UP,35
2026-08-29 12:27:55,8.8.8.8,UP,43
2026-08-29 12:28:55,192.168.1.1,DOWN,
2026-08-29 12:28:57,google.com,UP,71
2026-08-29 12:28:57,1.1.1.1,UP,51
2026-08-29 12:28:57,8.8.8.8,UP,35
2026-08-29 12:30:34,8.8.8.8,UP,52
2026-08-29 12:31:35,192.168.1.1,DOWN,
2026-08-29 12:31:37,google.com,UP,47
2026-08-29 12:31:37,1.1.1.1,UP,39
2026-08-29 12:31:37,8.8.8.8,UP,47
2026-08-29 12:32:37,8.8.8.8,UP,43
2026-08-29 12:34:18,192.168.1.1,DOWN,
2026-08-29 12:34:20,google.com,UP,51
2026-08-29 12:34:20,1.1.1.1,UP,51
2026-08-29 12:34:20,8.8.8.8,UP,39
2026-08-29 12:35:20,8.8.8.8,UP,32
2026-08-29 12:36:20,192.168.1.1,DOWN,
2026-08-29 12:36:22,google.com,UP,50
2026-08-29 12:36:22,1.1.1.1,UP,51
2026-08-29 12:36:22,8.8.8.8,UP,42
2026-08-29 12:52:02,8.8.8.8,UP,37
2026-08-29 12:56:28,192.168.1.1,DOWN,
2026-08-29 12:56:30,google.com,UP,70
2026-08-29 12:56:30,1.1.1.1,UP,33
2026-08-29 12:56:30,8.8.8.8,UP,34
2026-08-29 13:05:16,8.8.8.8,UP,131
2026-08-29 13:06:27,192.168.1.1,DOWN,
2026-08-29 13:06:29,google.com,UP,49
2026-08-29 13:06:29,1.1.1.1,UP,32
2026-08-29 13:06:29,8.8.8.8,UP,37
2026-08-29 13:09:58,8.8.8.8,UP,31
2026-08-29 13:10:58,192.168.1.1,DOWN,
2026-08-29 13:11:00,google.com,UP,57
2026-08-29 13:11:00,1.1.1.1,UP,55
2026-08-29 13:11:00,8.8.8.8,UP,48
2026-08-29 13:12:00,8.8.8.8,UP,55
2026-08-29 13:13:00,192.168.1.1,DOWN,
2026-08-29 13:13:02,google.com,UP,67
2026-08-29 13:13:02,1.1.1.1,UP,53
2026-08-29 13:13:02,8.8.8.8,UP,47
2026-08-29 13:30:03,8.8.8.8,UP,37
2026-08-29 13:38:02,192.168.1.1,DOWN,
2026-08-29 13:38:04,google.com,UP,73
2026-08-29 13:38:04,1.1.1.1,UP,45
2026-08-29 13:38:04,8.8.8.8,UP,51
2026-08-29 13:44:57,8.8.8.8,UP,45
2026-08-29 13:45:57,192.168.1.1,DOWN,
2026-08-29 13:45:59,google.com,UP,60
2026-08-29 13:45:59,1.1.1.1,UP,50
2026-08-29 13:45:59,8.8.8.8,UP,44
2026-08-29 13:47:02,8.8.8.8,UP,38
2026-08-29 13:50:32,192.168.1.1,DOWN,
2026-08-29 13:50:34,google.com,UP,52
2026-08-29 13:50:34,1.1.1.1,UP,53
2026-08-29 13:50:34,8.8.8.8,UP,44
2026-08-29 13:57:04,8.8.8.8,UP,52
2026-08-29 13:58:04,192.168.1.1,DOWN,
2026-08-29 13:58:06,google.com,UP,60
2026-08-29 13:58:06,1.1.1.1,UP,34
2026-08-29 13:58:06,8.8.8.8,UP,36
2026-08-29 13:59:06,8.8.8.8,UP,45
2026-08-29 14:05:37,192.168.1.1,DOWN,
2026-08-29 14:05:39,google.com,UP,60
2026-08-29 14:05:39,1.1.1.1,UP,45
2026-08-29 14:05:39,8.8.8.8,UP,32
2026-08-29 14:22:32,8.8.8.8,UP,43
2026-08-29 14:33:21,192.168.1.1,DOWN,
2026-08-29 14:33:23,google.com,UP,73
2026-08-29 14:33:23,1.1.1.1,UP,50
2026-08-29 14:33:24,8.8.8.8,UP,49
2026-08-29 14:48:08,8.8.8.8,UP,52
2026-08-29 14:49:08,192.168.1.1,DOWN,
2026-08-29 14:49:10,google.com,UP,62
2026-08-29 14:49:10,1.1.1.1,UP,53
2026-08-29 14:49:10,8.8.8.8,UP,43
2026-08-29 14:52:42,8.8.8.8,UP,40
2026-08-29 15:07:06,192.168.1.1,DOWN,
2026-08-29 15:07:08,google.com,UP,53
2026-08-29 15:07:08,1.1.1.1,UP,46
2026-08-29 15:07:08,8.8.8.8,UP,34
2026-08-29 15:08:08,8.8.8.8,UP,52
2026-08-29 15:23:57,192.168.1.1,DOWN,
2026-08-29 15:23:59,google.com,UP,52
2026-08-29 15:23:59,1.1.1.1,UP,30
2026-08-29 15:24:00,8.8.8.8,UP,36
2026-08-29 15:25:00,8.8.8.8,UP,61
2026-08-29 15:33:32,192.168.1.1,DOWN,
2026-08-29 15:33:34,google.com,UP,50
2026-08-29 15:33:34,1.1.1.1,UP,36
2026-08-29 15:33:34,8.8.8.8,UP,35
2026-08-29 15:34:35,8.8.8.8,UP,46
2026-08-29 15:36:05,192.168.1.1,DOWN,
2026-08-29 15:36:07,google.com,UP,62
2026-08-29 15:36:07,1.1.1.1,UP,37
2026-08-29 15:36:07,8.8.8.8,UP,42
2026-08-29 15:49:21,8.8.8.8,UP,35
2026-08-29 15:50:21,192.168.1.1,DOWN,
2026-08-29 15:50:23,google.com,UP,59
2026-08-29 15:50:23,1.1.1.1,UP,41
2026-08-29 15:50:23,8.8.8.8,UP,52
2026-08-29 16:01:29,8.8.8.8,UP,42
2026-08-29 16:04:50,192.168.1.1,DOWN,
2026-08-29 16:04:52,google.com,UP,70
2026-08-29 16:04:52,1.1.1.1,UP,34
2026-08-29 16:04:53,8.8.8.8,UP,32
2026-08-29 16:05:53,8.8.8.8,UP,61
2026-08-29 16:08:17,192.168.1.1,DOWN,
2026-08-29 16:08:19,google.com,UP,64
2026-08-29 16:08:19,1.1.1.1,UP,56
2026-08-29 16:08:19,8.8.8.8,UP,41
2026-08-29 16:09:19,8.8.8.8,UP,37
2026-08-29 16:10:20,192.168.1.1,DOWN,
2026-08-29 16:10:22,google.com,UP,56
2026-08-29 16:10:22,1.1.1.1,UP,42
2026-08-29 16:10:22,8.8.8.8,UP,39
2026-08-29 16:11:22,8.8.8.8,UP,81
2026-08-29 16:12:22,192.168.1.1,DOWN,
2026-08-29 16:12:24,google.com,UP,62
2026-08-29 16:12:24,1.1.1.1,UP,46
2026-08-29 16:12:24,8.8.8.8,UP,43
2026-08-29 16:13:58,8.8.8.8,UP,50
2026-08-29 16:14:58,192.168.1.1,DOWN,
2026-08-29 16:15:00,google.com,UP,64
2026-08-29 16:15:00,1.1.1.1,UP,54
2026-08-29 16:15:00,8.8.8.8,UP,53
2026-08-29 16:16:29,8.8.8.8,UP,183
2026-08-29 16:34:19,192.168.1.1,DOWN,
2026-08-29 16:34:21,google.com,UP,50
2026-08-29 16:34:22,1.1.1.1,UP,40
2026-08-29 16:34:22,8.8.8.8,UP,41
2026-08-29 16:51:23,8.8.8.8,UP,39
2026-08-29 16:52:23,192.168.1.1,DOWN,
2026-08-29 16:52:25,google.com,UP,58
2026-08-29 16:52:25,1.1.1.1,DOWN,
2026-08-29 16:55:46,8.8.8.8,UP,40
2026-08-29 16:56:46,8.8.8.8,UP,43
2026-08-29 16:59:57,192.168.1.1,DOWN,
2026-08-29 16:59:59,google.com,UP,58
2026-08-29 16:59:59,1.1.1.1,UP,37
2026-08-29 16:59:59,8.8.8.8,UP,60
2026-08-29 17:06:09,8.8.8.8,UP,32
2026-08-29 17:09:23,192.168.1.1,DOWN,
2026-08-29 17:09:25,google.com,UP,284
2026-08-29 17:09:25,1.1.1.1,UP,166
2026-08-29 17:09:25,8.8.8.8,UP,45
2026-08-29 17:25:07,8.8.8.8,UP,42
2026-08-29 17:34:46,192.168.1.1,DOWN,
2026-08-29 17:34:48,google.com,UP,59
2026-08-29 17:34:48,1.1.1.1,UP,133
2026-08-29 17:34:48,8.8.8.8,UP,54
2026-08-29 17:46:57,8.8.8.8,UP,36
2026-08-29 17:46:57,1.1.1.1,UP,37
2026-08-29 17:46:57,192.168.1.1,DOWN,
2026-08-29 17:46:59,google.com,UP,68
2026-08-29 17:47:07,8.8.8.8,UP,122
2026-08-29 17:47:07,1.1.1.1,UP,35
2026-08-29 17:47:07,google.com,UP,47
2026-08-29 17:49:39,8.8.8.8,UP,102
2026-08-29 17:49:39,1.1.1.1,UP,41
2026-08-29 17:49:39,google.com,UP,50
2026-08-29 17:50:31,8.8.8.8,UP,136
2026-08-29 17:50:31,1.1.1.1,UP,36
2026-08-29 17:50:31,google.com,UP,48
2026-08-29 17:53:21,8.8.8.8,UP,125
2026-08-29 17:53:22,1.1.1.1,UP,40
2026-08-29 17:53:22,google.com,UP,96
2026-08-29 17:54:22,8.8.8.8,UP,47
2026-08-29 17:55:22,1.1.1.1,UP,36
2026-08-29 17:55:22,8.8.8.8,UP,35
2026-08-29 17:55:22,google.com,UP,50
2026-08-29 18:00:37,8.8.8.8,UP,277
2026-08-29 18:01:55,1.1.1.1,UP,42
2026-08-29 18:01:55,google.com,UP,62
2026-08-29 18:01:55,8.8.8.8,UP,48
2026-08-29 18:02:55,8.8.8.8,UP,38
2026-08-29 18:03:55,1.1.1.1,UP,39
2026-08-29 18:03:55,google.com,UP,60
2026-08-29 18:03:55,8.8.8.8,UP,42
2026-08-29 18:04:55,8.8.8.8,UP,34
2026-08-29 18:05:55,1.1.1.1,UP,40
2026-08-29 18:05:55,google.com,UP,78
2026-08-29 18:05:55,8.8.8.8,UP,32
2026-08-29 18:07:17,8.8.8.8,UP,298
2026-08-29 18:08:17,1.1.1.1,UP,36
2026-08-29 18:08:17,google.com,UP,56
2026-08-29 18:08:18,8.8.8.8,UP,33
2026-08-29 18:09:18,8.8.8.8,UP,45
2026-08-29 18:10:17,1.1.1.1,UP,38
2026-08-29 18:10:17,google.com,UP,64
2026-08-29 18:10:18,8.8.8.8,UP,48
2026-08-29 18:11:18,8.8.8.8,UP,46
2026-08-29 18:12:17,1.1.1.1,UP,102
2026-08-29 18:12:18,google.com,UP,56
2026-08-29 18:12:18,8.8.8.8,UP,52
2026-08-29 18:13:18,8.8.8.8,UP,44
2026-08-29 18:14:17,1.1.1.1,UP,38
2026-08-29 18:14:18,google.com,UP,60
2026-08-29 18:14:18,8.8.8.8,UP,44
2026-08-29 18:15:18,8.8.8.8,UP,42
2026-08-29 18:16:17,1.1.1.1,UP,40
2026-08-29 18:16:18,google.com,UP,71
2026-08-29 18:16:18,8.8.8.8,UP,44
2026-08-29 18:17:18,8.8.8.8,UP,34
2026-08-29 18:18:17,1.1.1.1,UP,39
2026-08-29 18:18:18,google.com,UP,62
2026-08-29 18:18:18,8.8.8.8,UP,39
2026-08-29 18:19:18,8.8.8.8,UP,39
2026-08-29 18:20:17,1.1.1.1,UP,43
2026-08-29 18:20:18,google.com,UP,64
2026-08-29 18:20:18,8.8.8.8,UP,54
2026-08-29 18:21:19,8.8.8.8,UP,32
2026-08-29 18:22:17,1.1.1.1,UP,34
2026-08-29 18:22:18,google.com,UP,86
2026-08-29 18:22:19,8.8.8.8,UP,124
2026-08-29 18:23:19,8.8.8.8,UP,40
2026-08-29 18:24:17,1.1.1.1,UP,40
2026-08-29 18:24:18,google.com,UP,66
2026-08-29 18:24:19,8.8.8.8,UP,39
2026-08-29 18:25:19,8.8.8.8,UP,41
2026-08-29 18:26:18,1.1.1.1,UP,36
2026-08-29 18:26:18,google.com,UP,51
2026-08-29 18:26:19,8.8.8.8,UP,136
2026-08-29 18:27:19,8.8.8.8,UP,102
2026-08-29 18:28:18,1.1.1.1,UP,36
2026-08-29 18:28:18,google.com,UP,55
2026-08-29 18:28:19,8.8.8.8,UP,36
2026-08-29 18:29:19,8.8.8.8,UP,40
2026-08-29 18:30:18,1.1.1.1,UP,99
2026-08-29 18:30:18,google.com,UP,54
2026-08-29 18:30:19,8.8.8.8,UP,34
2026-08-29 18:31:19,8.8.8.8,UP,119
2026-08-29 18:32:18,1.1.1.1,UP,32
2026-08-29 18:32:18,google.com,UP,53
2026-08-29 18:32:19,8.8.8.8,UP,121
2026-08-29 18:33:20,8.8.8.8,UP,49
2026-08-29 18:34:18,1.1.1.1,UP,36
2026-08-29 18:34:18,google.com,UP,184
2026-08-29 18:34:20,8.8.8.8,UP,36
2026-08-29 18:35:20,8.8.8.8,UP,51
2026-08-29 18:36:18,1.1.1.1,UP,34
2026-08-29 18:36:19,google.com,UP,50
2026-08-29 18:36:20,8.8.8.8,UP,102
2026-08-29 18:37:20,8.8.8.8,UP,113
2026-08-29 18:38:18,1.1.1.1,UP,35
2026-08-29 18:38:19,google.com,UP,55
2026-08-29 18:38:20,8.8.8.8,UP,40
2026-08-29 18:39:20,8.8.8.8,UP,36
2026-08-29 18:40:18,1.1.1.1,UP,48
2026-08-29 18:40:19,google.com,UP,75
2026-08-29 18:40:20,8.8.8.8,UP,39
2026-08-29 18:41:16,8.8.8.8,UP,124
2026-08-29 18:41:16,1.1.1.1,UP,48
2026-08-29 18:41:16,google.com,UP,61
2026-08-29 18:52:11,8.8.8.8,UP,34
2026-08-29 18:52:11,1.1.1.1,UP,35
2026-08-29 18:52:11,google.com,UP,52
2026-08-29 19:18:53,8.8.8.8,UP,116
2026-08-29 19:18:53,1.1.1.1,UP,48
2026-08-29 19:18:53,google.com,UP,52
2026-08-29 19:19:15,8.8.8.8,UP,40
2026-08-29 19:19:15,1.1.1.1,UP,34
2026-08-29 19:19:15,google.com,UP,51
2026-08-29 19:19:15,192.168.1.1,DOWN,
2026-08-29 19:20:15,8.8.8.8,UP,88
2026-08-29 19:29:00,8.8.8.8,UP,45
2026-08-29 19:29:00,1.1.1.1,UP,70
2026-08-29 19:29:00,google.com,UP,128
2026-08-29 19:29:00,192.168.1.1,DOWN,
2026-08-29 19:29:33,8.8.8.8,UP,99
2026-08-29 19:29:33,1.1.1.1,UP,34
2026-08-29 19:29:34,google.com,UP,116
2026-08-29 19:29:34,192.168.1.1,DOWN,
2026-08-29 19:30:03,8.8.8.8,UP,38
2026-08-29 19:30:03,1.1.1.1,UP,101
2026-08-29 19:30:03,google.com,UP,76
2026-08-29 19:30:03,192.168.1.1,DOWN,
2026-08-29 19:30:26,8.8.8.8,UP,67
2026-08-29 19:30:26,1.1.1.1,UP,64
2026-08-29 19:30:26,google.com,UP,116
2026-08-29 19:30:26,192.168.1.1,DOWN,
2026-08-29 19:30:43,8.8.8.8,UP,103
2026-08-29 19:30:43,1.1.1.1,UP,75
2026-08-29 19:30:43,google.com,UP,52
2026-08-29 19:30:44,192.168.1.1,DOWN,
2026-08-29 19:30:58,8.8.8.8,UP,132
2026-08-29 19:30:58,1.1.1.1,UP,80
2026-08-29 19:30:58,google.com,UP,102
2026-08-29 19:30:59,192.168.1.1,DOWN,
2026-08-29 19:31:19,8.8.8.8,UP,118
2026-08-29 19:31:19,1.1.1.1,UP,34
2026-08-29 19:31:19,google.com,UP,122
2026-08-29 19:31:20,192.168.1.1,DOWN,
2026-08-29 19:32:19,8.8.8.8,UP,69
2026-08-29 19:32:19,1.1.1.1,UP,35
2026-08-29 19:32:19,google.com,UP,55
2026-08-29 19:32:19,192.168.1.1,DOWN,
2026-08-29 19:32:49,8.8.8.8,UP,68
2026-08-29 19:32:49,1.1.1.1,UP,105
2026-08-29 19:32:49,google.com,UP,86
2026-08-29 19:32:49,192.168.1.1,DOWN,
2026-08-29 19:33:24,8.8.8.8,UP,35
2026-08-29 19:33:24,1.1.1.1,UP,45
2026-08-29 19:33:25,google.com,UP,139
2026-08-29 19:33:25,192.168.1.1,DOWN,
2026-08-29 19:34:17,8.8.8.8,UP,117
2026-08-29 19:34:17,1.1.1.1,UP,61
2026-08-29 19:34:17,google.com,UP,124
2026-08-29 19:34:17,192.168.1.1,DOWN,
2026-08-29 22:07:51,8.8.8.8,UP,34
2026-08-29 22:07:51,1.1.1.1,UP,34
2026-08-29 22:07:51,google.com,UP,100
2026-08-29 22:07:51,192.168.1.1,DOWN,
2026-08-29 22:08:51,8.8.8.8,UP,47
2026-08-29 22:11:11,8.8.8.8,UP,71
2026-08-29 22:11:11,1.1.1.1,UP,39
2026-08-29 22:11:11,google.com,UP,70
2026-08-29 22:11:11,192.168.1.1,DOWN,
2026-08-29 22:11:53,8.8.8.8,UP,39
2026-08-29 22:11:53,1.1.1.1,UP,57
2026-08-29 22:11:53,google.com,UP,56
2026-08-29 22:11:53,192.168.1.1,DOWN,
2026-08-29 22:12:39,8.8.8.8,UP,43
2026-08-29 22:12:39,1.1.1.1,UP,92
2026-08-29 22:12:39,google.com,UP,157
2026-08-29 22:12:40,192.168.1.1,DOWN,
2026-08-29 22:14:39,1.1.1.1,UP,57
2026-08-29 22:14:40,google.com,UP,50
2026-08-29 22:15:39,8.8.8.8,UP,109
2026-08-29 22:15:42,192.168.1.1,DOWN,
2026-08-29 22:16:40,1.1.1.1,UP,38
2026-08-29 22:16:40,google.com,UP,55
2026-08-29 22:18:39,8.8.8.8,UP,37
2026-08-29 22:18:39,1.1.1.1,UP,37
2026-08-29 22:18:39,google.com,UP,53
2026-08-29 22:18:40,192.168.1.1,DOWN,
2026-08-29 22:19:40,8.8.8.8,UP,40
2026-08-29 22:19:40,1.1.1.1,UP,42
2026-08-29 22:19:40,google.com,UP,56
2026-08-29 22:19:40,192.168.1.1,DOWN,
2026-08-29 22:20:17,8.8.8.8,UP,44
2026-08-29 22:20:17,1.1.1.1,UP,32
2026-08-29 22:20:17,google.com,UP,48
2026-08-29 22:20:17,192.168.1.1,DOWN,
2026-08-29 22:28:04,8.8.8.8,UP,59
2026-08-29 22:28:04,1.1.1.1,UP,49
2026-08-29 22:28:04,google.com,UP,50
2026-08-29 22:28:24,8.8.8.8,UP,44
2026-08-29 22:28:24,1.1.1.1,UP,46
2026-08-29 22:28:24,google.com,UP,101
2026-08-29 22:28:24,192.168.1.1,DOWN,
2026-08-29 22:28:26,server3.internal,DOWN,
2026-08-29 22:28:44,8.8.8.8,UP,49
2026-08-29 22:28:44,1.1.1.1,UP,121
2026-08-29 22:28:44,google.com,UP,50
2026-08-29 22:28:44,192.168.1.1,DOWN,
2026-08-29 22:28:46,server3.internal,DOWN,
2026-08-29 22:29:44,8.8.8.8,UP,40
2026-08-29 22:30:44,8.8.8.8,UP,116
2026-08-29 22:30:44,1.1.1.1,UP,47
2026-08-29 22:30:44,google.com,UP,60
2026-08-29 22:31:44,8.8.8.8,UP,36
2026-08-29 22:31:46,192.168.1.1,DOWN,
2026-08-29 22:32:44,1.1.1.1,UP,34
2026-08-29 22:32:44,8.8.8.8,UP,37
2026-08-29 22:32:44,google.com,UP,77
2026-08-29 22:33:44,8.8.8.8,UP,41
2026-08-29 22:33:46,server3.internal,DOWN,
2026-08-29 22:34:09,8.8.8.8,UP,110
2026-08-29 22:34:09,1.1.1.1,UP,35
2026-08-29 22:34:09,google.com,UP,52
2026-08-29 22:34:09,192.168.1.1,DOWN,
2026-08-29 22:35:09,8.8.8.8,UP,55
2026-08-29 22:36:09,1.1.1.1,UP,57
2026-08-29 22:36:09,8.8.8.8,UP,40
2026-08-29 22:36:09,google.com,UP,56
2026-08-29 22:37:09,8.8.8.8,UP,35
2026-08-29 22:37:11,192.168.1.1,DOWN,
2026-08-29 22:38:09,1.1.1.1,UP,45
2026-08-29 22:38:09,8.8.8.8,UP,49
2026-08-29 22:38:10,google.com,UP,51
2026-08-29 22:39:10,8.8.8.8,UP,41
2026-08-29 22:40:09,1.1.1.1,UP,44
2026-08-29 22:40:10,8.8.8.8,UP,30
2026-08-29 22:40:10,google.com,UP,57
2026-08-29 22:40:13,192.168.1.1,DOWN,
2026-08-29 22:41:10,8.8.8.8,UP,96
2026-08-29 22:42:09,1.1.1.1,UP,51
2026-08-29 22:42:10,google.com,UP,67
2026-08-29 22:42:10,8.8.8.8,UP,50
2026-08-29 22:43:10,8.8.8.8,UP,41
2026-08-29 22:43:16,192.168.1.1,DOWN,
2026-08-29 22:44:10,1.1.1.1,UP,40
2026-08-29 22:44:10,google.com,UP,62
2026-08-29 22:44:10,8.8.8.8,UP,98
